acm,YoshinoriSatoh,11932,aws,https://github.com/YoshinoriSatoh/terraform-aws-acm,
acm,appzen-oss,5772,aws,https://github.com/appzen-oss/terraform-aws-acm,AWS cert manager module
acm,axetrading,24235,aws,https://github.com/axetrading/terraform-aws-acm,
acm,babbel,11627,aws,https://github.com/babbel/terraform-aws-acm,Terraform module creating an ACM certificate
acm,boldlink,21253,aws,https://github.com/boldlink/terraform-aws-acm,Terraform registry repository for AWS ACM certificate
acm,button-inc,8791,aws,https://github.com/button-inc/terraform-aws-acm,
acm,clouddrove,3633,aws,https://github.com/clouddrove/terraform-aws-acm,This terraform module is used for requesting or importing SSL/TLS certificate with validation.
acm,finisterra-io,23548,aws,https://github.com/finisterra-io/terraform-aws-acm,Terraform module for AWS Certificate Manager
acm,kadragon,12760,aws,https://github.com/kadragon/terraform-aws-acm,
acm,khaledez,12145,aws,https://github.com/khaledez/terraform-aws-acm,AWS Certificate Manager Terraform Module
acm,oozou,15117,aws,https://github.com/oozou/terraform-aws-acm,AWS Certificate manager Terraform
acm,rails-on-services,3586,aws,https://github.com/rails-on-services/terraform-aws-acm,Manages AWS ACM resources
acm,safanaj,7416,aws,https://github.com/safanaj/terraform-aws-acm,Terraform module which creates and validates ACM certificate
acm,spirius,5173,aws,https://github.com/spirius/terraform-aws-acm,AWS ACM Certificate
acm,terraform-aws-modules,1881,aws,https://github.com/terraform-aws-modules/terraform-aws-acm,Terraform module to create AWS ACM resources 🇺🇦
acm,terraform-module,3812,aws,https://github.com/terraform-module/terraform-aws-acm,ℹ️ Terraform AWS ACM module.
acm,tomarv2,12363,aws,https://github.com/tomarv2/terraform-aws-acm,Terraform module for Amazon Certificate Manager
acm,ugns,7551,aws,https://github.com/ugns/terraform-aws-acm,Terraform module which creates and validates ACM certificate
